Date,TSLA Open,TSLA High,TSLA Low,TSLA Close,TSLA Volume,TSLA VWAP,Market Bullish Sentiment,Market Neutral Sentiment,Market Bearish Sentiment,SPY Open,SPY High,SPY Low,SPY Close,SPY Volume,SPY VWAP,AMZN Open,AMZN High,AMZN Low,AMZN Close,AMZN Volume,AMZN VWAP
8/27/2018,63.599998,64.487999,61.762001,63.854,65396500,63.854,0.385,0.345,0.271,288.859985,289.899994,288.679993,289.779999,57072400,289.779999,1915,1927.699951,1909.280029,1927.680054,3569000,1927.680054
8/28/2018,63.681999,63.776001,62.237999,62.372002,38245500,62.372002,0.385,0.345,0.271,290.299988,290.420013,289.399994,289.920013,46943500,289.920013,1937.72998,1941.780029,1928.819946,1932.819946,3100700,1932.819946
8/29/2018,62.054001,62.369999,60.737999,61.001999,37237000,61.001999,0.385,0.345,0.271,290.160004,291.73999,289.890015,291.480011,61485500,291.480011,1953.449951,1998.689941,1948.939941,1998.099976,6531800,1998.099976
8/30/2018,60.452,60.919998,59.543999,60.630001,36083500,60.630001,0.435,0.321,0.244,290.940002,291.359985,289.630005,290.299988,61229500,290.299988,1997.420044,2025.569946,1986.900024,2002.380005,7277300,2002.380005
8/31/2018,60.400002,61.062,59.720001,60.332001,26875500,60.332001,0.435,0.321,0.244,289.839996,290.809998,289.290009,290.309998,66140800,290.309998,2007,2022.380005,2004.73999,2012.709961,4204400,2012.709961
9/4/2018,59.388,59.638,57.599998,57.790001,41752500,57.790001,0.435,0.321,0.244,289.839996,290.209991,288.679993,289.809998,57594400,289.809998,2026.5,2050.5,2013,2039.51001,5721100,2039.51001
9/5/2018,57.009998,57.355999,55.436001,56.147999,38604000,56.147999,0.435,0.321,0.244,289.410004,289.640015,287.890015,289.029999,72452400,289.029999,2038.109985,2040.380005,1989.890015,1994.819946,8220600,1994.819946
9/6/2018,56.959999,58.234001,55.776001,56.189999,37404000,56.189999,0.422,0.315,0.263,289.149994,289.48999,287,288.160004,65909900,288.160004,2006.51001,2007.5,1935.209961,1958.310059,7488700,1958.310059
9/7/2018,52.02,53.669998,50.450001,52.647999,112459500,52.647999,0.422,0.315,0.263,286.980011,288.700012,286.709991,287.600006,73524800,287.600006,1938.709961,1975.199951,1937.349976,1952.069946,4892600,1952.069946
9/10/2018,54.652,57.206001,54.200001,57.099998,71417500,57.099998,0.422,0.315,0.263,288.73999,289.040009,287.880005,288.100006,50210900,288.100006,1971,1973.040039,1931.52002,1939.01001,4544800,1939.01001
9/11/2018,55.894001,56.400002,54.709999,55.888,45850000,55.888,0.422,0.315,0.263,287.369995,289.549988,286.980011,289.049988,50530500,289.049988,1928.27002,1988.880005,1917,1987.150024,5033600,1987.150024
9/12/2018,56.287998,58.5,55.73,58.108002,50077000,58.108002,0.422,0.315,0.263,289.059998,289.799988,288.230011,289.119995,59810800,289.119995,1994,2000,1962.439941,1990,4414000,1990
9/13/2018,57.604,59,57.035999,57.891998,31701500,57.891998,0.321,0.351,0.328,290.320007,291.040009,290,290.829987,51034200,290.829987,2000,2008.76001,1982.030029,1989.869995,3621500,1989.869995
9/14/2018,57.751999,59.466,57.304001,59.040001,33828000,59.040001,0.321,0.351,0.328,291.059998,291.269989,290,290.880005,55079900,290.880005,1992.930054,1993.650024,1959.219971,1970.189941,3642000,1970.189941
9/17/2018,58.007999,60.174,57.625999,58.967999,34438000,58.967999,0.321,0.351,0.328,290.820007,290.859985,289.029999,289.339996,68244000,289.339996,1954.72998,1956.819946,1887.410034,1908.030029,7050200,1908.030029
9/18/2018,59.338001,60.528,55.099998,56.992001,82737500,56.992001,0.321,0.351,0.328,289.579987,291.579987,289.549988,290.910004,61930400,290.910004,1918.650024,1958.199951,1915.439941,1941.050049,4268700,1941.050049
9/19/2018,56.102001,60,56.099998,59.804001,41474500,59.804001,0.321,0.351,0.328,290.970001,291.690002,290.829987,291.220001,49080600,291.220001,1940.5,1940.829956,1904.900024,1926.420044,4056800,1926.420044
9/20/2018,60.712002,61.195999,58.666,59.666,36747000,59.666,0.32,0.359,0.32,292.640015,293.940002,291.23999,293.579987,100360600,293.579987,1938.579956,1955,1932.25,1944.300049,3154900,1944.300049
9/21/2018,59.540001,60.116001,59.074001,59.82,25252500,59.82,0.32,0.359,0.32,293.089996,293.220001,291.809998,291.98999,105479700,291.98999,1954.219971,1957.310059,1910.5,1915.01001,6855900,1915.01001
9/24/2018,59.695999,60.599998,58.716,59.936001,24215000,59.936001,0.32,0.359,0.32,291.339996,291.5,290.369995,291.019989,53409600,291.019989,1903.790039,1936.880005,1865,1934.359985,4213700,1934.359985
9/25/2018,60,60.919998,59.299999,60.198002,22408500,60.198002,0.32,0.359,0.32,291.529999,291.649994,290.480011,290.75,44370000,290.75,1942.900024,1975.910034,1938.849976,1974.550049,4538400,1974.550049
9/26/2018,60.382,62.778,60.222,61.916,39216000,61.916,0.32,0.359,0.32,290.910004,292.23999,289.410004,289.880005,79739700,289.880005,1968.5,1995.25,1961.52002,1974.849976,4313500,1974.849976
9/27/2018,62.580002,62.992001,61.382,61.504002,42545500,61.504002,0.362,0.327,0.311,290.410004,291.910004,290.100006,290.690002,59249500,290.690002,1993.23999,2016.160034,1988.579956,2012.97998,4329400,2012.97998
9/28/2018,54.051998,55.599998,52.112,52.953999,168248500,52.953999,0.362,0.327,0.311,289.98999,291.279999,289.950012,290.720001,70091400,290.720001,2004.410034,2026.52002,1996.459961,2003,4085100,2003
10/1/2018,61.153999,62.287998,60.209999,62.139999,108888000,62.139999,0.362,0.327,0.311,292.109985,292.929993,290.980011,291.730011,62078900,291.730011,2021.98999,2033.189941,2003.599976,2004.359985,3460500,2004.359985
10/2/2018,62.790001,63.368,59.830002,60.203999,58717500,60.203999,0.362,0.327,0.311,291.559998,292.359985,291.140015,291.559998,47258200,291.559998,1999.98999,2013.390015,1965.77002,1971.310059,5400700,1971.310059
10/3/2018,60.666,60.919998,58.313999,58.959999,39975000,58.959999,0.362,0.327,0.311,292.73999,293.209991,291.320007,291.720001,64694600,291.720001,1981.699951,1989.699951,1949.810059,1952.76001,5253100,1952.76001
10/4/2018,58.790001,58.799999,55.534,56.366001,49071000,56.366001,0.457,0.292,0.251,291.179993,291.23999,287.660004,289.440002,111545900,289.440002,1949,1956,1896.569946,1909.420044,7257000,1909.420044
10/5/2018,54.93,54.976002,52,52.389999,89722500,52.389999,0.457,0.292,0.251,289.690002,290.269989,286.220001,287.820007,105951700,287.820007,1917.98999,1929.079956,1862.829956,1889.650024,6822300,1889.650024
10/8/2018,52.903999,53.551998,49.799999,50.112,67363500,50.112,0.457,0.292,0.251,287.049988,288.220001,285.5,287.820007,87742200,287.820007,1874,1902,1830.660034,1864.420044,7393200,1864.420044
10/9/2018,51.049999,53.354,50.66,52.560001,60303000,52.560001,0.457,0.292,0.251,287.390015,288.859985,286.769989,287.399994,74339000,287.399994,1859.98999,1896.680054,1852.319946,1870.319946,4772900,1870.319946
10/10/2018,52.922001,53.102001,49.554001,51.375999,64076500,51.375999,0.457,0.292,0.251,286.829987,286.910004,277.880005,278.299988,214731000,278.299988,1857.890015,1858.560059,1754.410034,1755.25,10988900,1755.25
10/11/2018,51.506001,52.450001,49.806,50.445999,40838500,50.445999,0.306,0.339,0.355,277.079987,278.899994,270.359985,272.170013,274840500,272.170013,1724,1755.400024,1685.099976,1719.359985,13935900,1719.359985
10/12/2018,52.200001,52.397999,50.402,51.756001,36007000,51.756001,0.306,0.339,0.355,276.769989,277.089996,272.369995,275.950012,183186500,275.950012,1808,1808.949951,1742.530029,1788.609985,9444600,1788.609985
10/15/2018,51.812,52.655998,50.908001,51.917999,31000000,51.917999,0.306,0.339,0.355,275.549988,277.040009,274.299988,274.399994,102263700,274.399994,1795,1795.050049,1734.22998,1760.949951,6437200,1760.949951
10/16/2018,53.139999,55.476002,52.448002,55.318001,47632000,55.318001,0.306,0.339,0.355,276.600006,280.820007,276.070007,280.399994,118255800,280.399994,1783.5,1823.880005,1761.550049,1819.959961,5859900,1819.959961
10/17/2018,56.48,56.540001,53.16,54.355999,43277500,54.355999,0.306,0.339,0.355,280.440002,281.149994,277.559998,280.450012,110626000,280.450012,1842.790039,1845,1807,1831.72998,5295200,1831.72998
10/18/2018,53.858002,54.200001,52.599998,52.782001,27106000,52.782001,0.339,0.31,0.35,279.399994,280.070007,274.970001,276.399994,134557500,276.399994,1821.48999,1830.150024,1767.869995,1770.719971,5874000,1770.719971
10/19/2018,53.478001,53.931999,50.700001,52,46877500,52,0.339,0.31,0.35,277.130005,279.299988,275.470001,276.25,139901600,276.25,1785.160034,1809.099976,1753,1764.030029,5907200,1764.030029
10/22/2018,52.136002,52.372002,50.518002,52.189999,28001500,52.189999,0.339,0.31,0.35,277,277.359985,274.410004,275.01001,82415800,275.01001,1784,1809.5,1756,1789.300049,4500000,1789.300049
10/23/2018,52.773998,59.585999,52.419998,58.827999,95139000,58.827999,0.339,0.31,0.35,270.950012,274.869995,268.609985,273.609985,146352700,273.609985,1742.23999,1776.339966,1714,1768.699951,6723900,1768.699951
10/24/2018,60.209999,60.888,57.146,57.700001,100291500,57.700001,0.339,0.31,0.35,273.329987,273.76001,264.700012,265.320007,177806700,265.320007,1773.699951,1777.709961,1656.560059,1664.199951,6928400,1664.199951
10/25/2018,63.444,64.199997,60.202,62.972,104203500,62.972,0.28,0.31,0.41,267.380005,271.809998,266.230011,270.079987,138061500,270.079987,1703.339966,1794.810059,1692.01001,1782.170044,10285700,1782.170044
10/26/2018,61.650002,67.980003,61.330002,66.18,137127500,66.18,0.28,0.31,0.41,265.920013,271,262.290009,265.329987,201574600,265.329987,1649.589966,1698.459961,1603,1642.810059,14963800,1642.810059
10/29/2018,67.494003,69.431999,65.300003,66.970001,72430000,66.970001,0.28,0.31,0.41,268.799988,270.25,259.850006,263.859985,160749100,263.859985,1660,1665.73999,1495,1538.880005,13866100,1538.880005
10/30/2018,65.678001,67.580002,64.452003,65.980003,45633500,65.980003,0.28,0.31,0.41,263.670013,268.119995,263.119995,267.769989,157116000,267.769989,1486.160034,1540.98999,1476.359985,1530.420044,12460100,1530.420044
10/31/2018,66.508003,68.400002,65.82,67.463997,38121500,67.463997,0.28,0.31,0.41,270.649994,273.230011,270.119995,270.630005,128296300,270.630005,1569.98999,1623.910034,1565.089966,1598.01001,9390200,1598.01001
11/1/2018,67.652,69.568001,66.945999,68.856003,40000500,68.856003,0.379,0.276,0.345,271.600006,273.730011,270.380005,273.51001,99495000,273.51001,1623.530029,1670.449951,1598.439941,1665.530029,8135500,1665.530029
11/2/2018,68.748001,69.839996,68.181999,69.281998,39040000,69.281998,0.379,0.276,0.345,274.75,275.230011,269.589996,271.890015,122634100,271.890015,1678.589966,1697.439941,1651.829956,1665.530029,6955500,1665.530029
11/5/2018,68.099998,68.792,66.028,68.279999,39155000,68.279999,0.379,0.276,0.345,272.440002,274.01001,271.350006,273.390015,65622500,273.390015,1657.569946,1658.089966,1596.359985,1627.800049,5624700,1627.800049
11/6/2018,67.814003,69.760002,67.218002,68.211998,33814500,68.211998,0.379,0.276,0.345,273.320007,275.299988,273.25,275.119995,60085900,275.119995,1618.349976,1665,1614.550049,1642.810059,4257400,1642.810059
11/7/2018,68.667999,70.236,68.160004,69.632004,36872500,69.632004,0.379,0.276,0.345,277.559998,281.100006,277.079987,281.01001,102752100,281.01001,1673,1759.22998,1664.079956,1755.48999,8192200,1755.48999
11/8/2018,69.699997,71.515999,69.688004,70.279999,35453500,70.279999,0.413,0.275,0.312,280.109985,281.220001,279.220001,280.5,65584900,280.5,1755,1784,1725.109985,1754.910034,6534900,1754.910034
11/9/2018,69.800003,70.800003,69.045998,70.101997,25494000,70.101997,0.413,0.275,0.312,279.029999,279.23999,276.179993,277.76001,98812600,277.76001,1732.5,1743.920044,1701.869995,1712.430054,5902200,1712.430054
11/12/2018,69.674004,69.956001,66.068001,66.255997,34707500,66.255997,0.413,0.275,0.312,277.190002,277.459991,271.98999,272.570007,99673600,272.570007,1698.23999,1708.550049,1630.01001,1636.849976,6806200,1636.849976
11/13/2018,66.632004,68.940002,66.440002,67.746002,27243000,67.746002,0.413,0.275,0.312,273.089996,275.329987,271.25,272.059998,98176600,272.059998,1649.290039,1677.060059,1613.75,1631.170044,5933300,1631.170044
11/14/2018,68.540001,69.421997,67.43,68.800003,25201500,68.800003,0.413,0.275,0.312,274.160004,274.609985,268.450012,270.200012,125335900,270.200012,1656.319946,1673,1597.069946,1599.01001,6486900,1599.01001
11/15/2018,68.466003,69.716003,67.807999,69.688004,23128500,69.688004,0.351,0.289,0.36,268.779999,273.540009,267.01001,273.019989,135101400,273.019989,1581.01001,1624.819946,1546.51001,1619.439941,8427300,1619.439941
11/16/2018,69.038002,71.139999,69.024002,70.862,36031000,70.862,0.351,0.289,0.36,271.790009,274.75,271.209991,273.730011,126668000,273.730011,1587.5,1614.47998,1573.119995,1593.410034,6066100,1593.410034
11/19/2018,71.267998,73.349998,70.575996,70.694,48544500,70.694,0.351,0.289,0.36,273.049988,273.380005,268.070007,269.100006,103061700,269.100006,1577.01001,1581.189941,1503.359985,1512.290039,7790000,1512.290039
11/20/2018,68.349998,69.959999,66.709999,69.498001,40023500,69.498001,0.351,0.289,0.36,265.359985,267,263.149994,264.119995,136021300,264.119995,1437.5,1534.75,1420,1495.459961,10878800,1495.459961
11/21/2018,70.400002,70.620003,67.480003,67.638,23434000,67.638,0.351,0.289,0.36,265.859985,267.149994,265.01001,265.019989,75563700,265.019989,1542.98999,1550,1515,1516.72998,5716800,1516.72998
11/23/2018,66.870003,67.5,65.110001,65.166,21013000,65.166,0.253,0.276,0.471,263.179993,264.820007,263.070007,263.25,42807900,263.25,1517,1536.199951,1501.810059,1502.060059,2707600,1502.060059
11/26/2018,65,69.244003,65,69.199997,39960500,69.199997,0.253,0.276,0.471,265.779999,267.75,265.339996,267.5,79981400,267.5,1539,1584.810059,1524.219971,1581.329956,6257700,1581.329956
11/27/2018,68.010002,69.391998,67.099998,68.783997,31791500,68.783997,0.253,0.276,0.471,266.339996,268.399994,265.660004,268.399994,75502400,268.399994,1575.98999,1597.650024,1558.01001,1581.420044,5783200,1581.420044
11/28/2018,69.197998,69.655998,68.442001,69.573997,20638000,69.573997,0.253,0.276,0.471,269.600006,274.579987,268.329987,274.579987,127629600,274.579987,1613.920044,1681.449951,1601.219971,1677.75,8458700,1677.75
11/29/2018,69.400002,69.5,67.910004,68.234001,15403500,68.234001,0.339,0.266,0.395,273.709991,275.549988,272.429993,273.980011,82346400,273.980011,1674.98999,1689.98999,1652.329956,1673.569946,6613200,1673.569946
11/30/2018,68.365997,70.32,67.652,70.096001,28145500,70.096001,0.339,0.266,0.395,273.809998,276.279999,273.450012,275.649994,98204200,275.649994,1679.5,1696,1666.5,1690.170044,5761800,1690.170044
12/3/2018,72,73.199997,70.400002,71.697998,41532500,71.697998,0.339,0.266,0.395,280.279999,280.399994,277.51001,279.299988,103176300,279.299988,1769.459961,1778.339966,1730,1772.359985,6862300,1772.359985
12/4/2018,71.209999,73.736,70.400002,71.940002,42309500,71.940002,0.339,0.266,0.395,278.369995,278.850006,269.899994,270.25,177986000,270.25,1756,1770.339966,1665,1668.400024,8694500,1668.400024
12/6/2018,71.202003,73.475998,70.152,72.612,39212500,72.612,0.379,0.316,0.305,265.920013,269.970001,262.440002,269.839996,204185400,269.839996,1614.869995,1701.050049,1609.849976,1699.189941,8789400,1699.189941
12/7/2018,73.800003,75.898003,71.529999,71.594002,57556000,71.594002,0.379,0.316,0.305,269.459991,271.220001,262.630005,263.570007,161018900,263.570007,1705.069946,1718.930054,1625.459961,1629.130005,7576100,1629.130005
12/10/2018,72,73.195999,70.624001,73.029999,33067500,73.029999,0.379,0.316,0.305,263.369995,265.160004,258.619995,264.070007,151445900,264.070007,1623.839966,1657.98999,1590.869995,1641.030029,7494800,1641.030029
12/11/2018,73.982002,74.433998,72.045998,73.351997,31544000,73.351997,0.379,0.316,0.305,267.660004,267.869995,262.480011,264.130005,121504400,264.130005,1678,1679.469971,1619.599976,1643.23999,6244700,1643.23999
12/12/2018,73.884003,74.382004,73.031998,73.32,25135000,73.32,0.379,0.316,0.305,267.470001,269,265.369995,265.459991,97976700,265.459991,1669,1704.98999,1660.27002,1663.540039,6598000,1663.540039
12/13/2018,74.029999,75.487999,73.349998,75.358002,36829500,75.358002,0.209,0.302,0.489,266.519989,267.48999,264.119995,265.369995,96662700,265.369995,1680,1692.119995,1641.5,1658.380005,5271300,1658.380005
12/14/2018,75,75.573997,72.865997,73.141998,31688000,73.141998,0.209,0.302,0.489,262.959991,264.029999,259.850006,260.470001,116961100,260.470001,1638,1642.569946,1585,1591.910034,6367200,1591.910034
12/17/2018,72.400002,73.139999,68.776001,69.683998,38370000,69.683998,0.209,0.302,0.489,259.399994,260.649994,253.529999,255.360001,165492300,255.360001,1566,1576.130005,1505.01001,1520.910034,8829800,1520.910034
12/18/2018,70.108002,70.309998,66.737999,67.405998,35500000,67.405998,0.209,0.302,0.489,257.200012,257.950012,253.279999,255.080002,134515100,255.080002,1540,1567.550049,1523.01001,1551.47998,6523000,1551.47998
12/19/2018,67.519997,69.402,65.947998,66.594002,41371000,66.594002,0.209,0.302,0.489,255.169998,259.399994,249.350006,251.259995,214992800,251.259995,1543.050049,1584.530029,1483.180054,1495.079956,8792200,1495.079956
12/20/2018,65.410004,66.057999,62.374001,63.076,45359500,63.076,0.249,0.278,0.473,249.860001,251.619995,244.649994,247.169998,252053400,247.169998,1484,1509.5,1432.689941,1460.829956,9991800,1460.829956
12/21/2018,63.48,64.694,62.487999,63.953999,40084000,63.953999,0.249,0.278,0.473,246.740005,249.710007,239.979996,240.699997,255345600,240.699997,1464.98999,1480,1363.959961,1377.449951,13640300,1377.449951
12/24/2018,62.700001,62.900002,59.040001,59.077999,27799500,59.077999,0.249,0.278,0.473,239.039993,240.839996,234.270004,234.339996,147311600,234.339996,1346,1396.030029,1307,1343.959961,7220000,1343.959961
12/26/2018,60,65.393997,58.818001,65.218002,40815500,65.218002,0.249,0.278,0.473,235.970001,246.179993,233.759995,246.179993,218485400,246.179993,1368.890015,1473.160034,1363.01001,1470.900024,10411800,1470.900024
12/27/2018,63.967999,64.433998,60.299999,63.226002,42875500,63.226002,0.315,0.182,0.503,242.570007,248.289993,238.960007,248.070007,186267300,248.070007,1454.199951,1469,1390.310059,1461.640015,9722000,1461.640015
12/28/2018,64.620003,67.248001,63.681999,66.774002,49695000,66.774002,0.315,0.182,0.503,249.580002,251.399994,246.449997,247.75,153100200,247.75,1473.349976,1513.469971,1449,1478.02002,8829000,1478.02002
12/31/2018,67.557999,67.842003,65.052002,66.559998,31511500,66.559998,0.315,0.182,0.503,249.559998,250.190002,247.470001,249.919998,144299400,249.919998,1510.800049,1520.76001,1487,1501.969971,6954500,1501.969971
1/2/2019,61.220001,63.026001,59.759998,62.023998,58293000,62.023998,0.315,0.182,0.503,245.979996,251.210007,245.949997,250.179993,126925200,250.179993,1465.199951,1553.359985,1460.930054,1539.130005,7983100,1539.130005
1/3/2019,61.400002,61.880001,59.476002,60.071999,34826000,60.071999,0.33,0.242,0.428,248.229996,248.570007,243.669998,244.210007,144140700,244.210007,1520.01001,1538,1497.109985,1500.280029,6975600,1500.280029
1/4/2019,61.200001,63.599998,60.546001,63.537998,36970500,63.537998,0.33,0.242,0.428,247.589996,253.110001,247.169998,252.389999,142628800,252.389999,1530,1594,1518.310059,1575.390015,9182600,1575.390015
1/7/2019,64.344002,67.348,63.549999,66.991997,37756000,66.991997,0.33,0.242,0.428,252.690002,255.949997,251.690002,254.380005,103139100,254.380005,1602.310059,1634.560059,1589.189941,1629.51001,7993200,1629.51001
1/8/2019,68.391998,68.802002,65.403999,67.07,35042500,67.07,0.33,0.242,0.428,256.820007,257.309998,254,256.769989,102512600,256.769989,1664.689941,1676.609985,1616.609985,1656.579956,8881400,1656.579956
1/9/2019,67.099998,68.699997,66.293999,67.706001,27164500,67.706001,0.33,0.242,0.428,257.559998,258.910004,256.190002,257.970001,95006600,257.970001,1652.97998,1667.800049,1641.400024,1659.420044,6348800,1659.420044
1/10/2019,66.879997,69.078003,66.358002,68.994003,30282000,68.994003,0.385,0.322,0.294,256.26001,259.160004,255.5,258.880005,96823900,258.880005,1641.01001,1663.25,1621.619995,1656.219971,6507700,1656.219971
1/11/2019,68.417999,69.681999,67.753998,69.452003,25195500,69.452003,0.385,0.322,0.294,257.679993,259.01001,257.029999,258.980011,73858100,258.980011,1640.550049,1660.290039,1636.219971,1640.560059,4686200,1640.560059
1/14/2019,68.475998,68.5,66.800003,66.879997,26236500,66.879997,0.385,0.322,0.294,256.859985,258.299988,256.410004,257.399994,70908200,257.399994,1615,1648.199951,1595.150024,1617.209961,6005900,1617.209961
1/15/2019,67,69.760002,66.900002,68.886002,30283000,68.886002,0.385,0.322,0.294,257.820007,260.700012,257.809998,260.350006,85208300,260.350006,1632,1675.160034,1626.01001,1674.560059,5998500,1674.560059
1/16/2019,68.956001,70.400002,68.699997,69.209999,23458500,69.209999,0.385,0.322,0.294,260.829987,261.970001,260.600006,260.980011,77636700,260.980011,1684.219971,1705,1675.880005,1683.780029,6366900,1683.780029
1/17/2019,69.241997,70.300003,68.830002,69.461998,18383500,69.461998,0.335,0.302,0.363,260.01001,263.920013,259.959991,262.959991,96118400,262.959991,1680,1700.170044,1677.5,1693.219971,4208900,1693.219971
1/18/2019,64.599998,65.426003,59.945999,60.452,120754000,60.452,0.335,0.302,0.363,264.980011,266.980011,263,266.459991,127900300,266.459991,1712,1716.199951,1691.540039,1696.199951,6020500,1696.199951
1/22/2019,60.964001,61.599998,59.099998,59.784,60333500,59.784,0.335,0.302,0.363,264.820007,265.059998,261.059998,262.859985,115531200,262.859985,1681,1681.869995,1610.199951,1632.170044,6416800,1632.170044
1/23/2019,58.5,58.900002,56.338001,57.518002,62650000,57.518002,0.335,0.302,0.363,264.01001,264.790009,260.660004,263.410004,86030300,263.410004,1656,1657.430054,1612,1640.02002,5225200,1640.02002
1/24/2019,56.605999,58.736,55.855999,58.301998,40061000,58.301998,0.377,0.3,0.323,263.209991,264.200012,262.079987,263.549988,59204100,263.549988,1641.069946,1657.26001,1631.780029,1654.930054,4089900,1654.930054
1/25/2019,58.877998,59.703999,57.91,59.408001,36248000,59.408001,0.377,0.3,0.323,265.609985,266.700012,263.660004,265.779999,96883400,265.779999,1670.5,1683.47998,1661.609985,1670.569946,4945900,1670.569946
1/28/2019,58.582001,59.492001,57.549999,59.276001,32116500,59.276001,0.377,0.3,0.323,263.390015,263.829987,261.790009,263.76001,85613700,263.76001,1643.589966,1645,1614.089966,1637.890015,4837700,1637.890015
1/29/2019,59.054001,59.712002,58.360001,59.492001,23108500,59.492001,0.377,0.3,0.323,263.920013,264.549988,262.480011,263.410004,66136300,263.410004,1631.27002,1632.380005,1590.719971,1593.880005,4632800,1593.880005
1/30/2019,60.09,61.799999,59.698002,61.754002,56251500,61.754002,0.377,0.3,0.323,265.100006,268.519989,264.25,267.579987,92473700,267.579987,1623,1676.949951,1619.680054,1670.430054,5783800,1670.430054
1/31/2019,60.200001,62.312,58.799999,61.403999,62846000,61.403999,0.318,0.365,0.318,267.51001,270.470001,267.269989,269.929993,104012100,269.929993,1692.849976,1736.410034,1679.079956,1718.72998,10910300,1718.72998
2/1/2019,61.084,63.220001,60.700001,62.442001,36417000,62.442001,0.318,0.365,0.318,270.149994,271.200012,269.179993,270.059998,85782500,270.059998,1638.880005,1673.060059,1622.01001,1626.22998,11506200,1626.22998
2/4/2019,62.596001,63.060001,60.375999,62.577999,36760500,62.577999,0.318,0.365,0.318,270.109985,272.029999,269.359985,271.959991,60744800,271.959991,1623,1649.630005,1613.5,1633.310059,4929100,1633.310059
2/5/2019,62.498001,64.487999,62.450001,64.269997,33714000,64.269997,0.318,0.365,0.318,272.440002,273.440002,271.880005,273.100006,79552800,273.100006,1643.339966,1665.26001,1642.5,1658.810059,4453100,1658.810059
2/6/2019,63.917999,64.848,63.124001,63.444,25192500,63.444,0.318,0.365,0.318,272.790009,273.339996,271.920013,272.73999,58347800,272.73999,1670.75,1672.26001,1633.339966,1640.26001,3939900,1640.26001
2/7/2019,62.66,62.939999,60.599998,61.501999,32603000,61.501999,0.399,0.373,0.228,270.940002,271.549988,268.290009,270.140015,95482000,270.140015,1625,1625.540039,1592.910034,1614.369995,4626600,1614.369995
2/8/2019,61.366001,61.490002,59.700001,61.16,29221000,61.16,0.399,0.373,0.228,268.75,270.579987,267.829987,270.470001,75788900,270.470001,1586,1588.589966,1566.76001,1588.219971,5657500,1588.219971
2/11/2019,62.32,63.720001,62.099998,62.568001,35648500,62.568001,0.399,0.373,0.228,271.200012,271.48999,270.029999,270.619995,68021400,270.619995,1600.97998,1609.290039,1586,1591,3317300,1591
2/12/2019,63.240002,63.638,61.924,62.362,27588000,62.362,0.399,0.373,0.228,272.420013,274.519989,272.339996,274.100006,72270200,274.100006,1604,1639.400024,1598.880005,1638.01001,4858600,1638.01001
2/13/2019,62.470001,62.549999,61.113998,61.633999,25708000,61.633999,0.399,0.373,0.228,275.029999,275.929993,274.559998,274.98999,65277200,274.98999,1647,1656.380005,1637.109985,1640,3560300,1640
2/14/2019,60.675999,61.354,60.200001,60.754002,26004000,60.754002,0.351,0.398,0.251,273.779999,275.640015,272.869995,274.380005,83234400,274.380005,1624.5,1637.900024,1606.060059,1622.650024,4120500,1622.650024
2/15/2019,60.900002,61.599998,60.779999,61.576,19524500,61.576,0.351,0.398,0.251,276.359985,277.410004,276.130005,277.369995,97088700,277.369995,1627.859985,1628.910034,1604.5,1607.949951,4343900,1607.949951
2/19/2019,61.312,62.307999,61.094002,61.127998,20842000,61.127998,0.351,0.398,0.251,276.480011,278.579987,276.470001,277.850006,59120800,277.850006,1601,1634,1600.560059,1627.579956,3681700,1627.579956
2/20/2019,60.882,61.259998,59.799999,60.512001,35710500,60.512001,0.351,0.398,0.251,277.809998,278.920013,277.25,278.410004,76610800,278.410004,1630,1634.930054,1610.119995,1622.099976,3337600,1622.099976
2/21/2019,60.362,60.647999,58.099998,58.245998,44546000,58.245998,0.393,0.353,0.254,277.700012,278.100006,276.350006,277.420013,64214700,277.420013,1619.849976,1623.560059,1600.910034,1619.439941,3483400,1619.439941
2/22/2019,58.897999,59.299999,58.419998,58.942001,28703000,58.942001,0.393,0.353,0.254,278.109985,279.359985,277.399994,279.140015,78114600,279.140015,1623.5,1634.939941,1621.170044,1631.560059,3096200,1631.560059
2/25/2019,59.582001,60.580002,59.400002,59.754002,33132500,59.754002,0.393,0.353,0.254,280.730011,281.309998,279.429993,279.519989,69030700,279.519989,1641.449951,1654.599976,1630.390015,1633,3184500,1633
2/26/2019,58.444,60.402,57.754002,59.571999,42912500,59.571999,0.393,0.353,0.254,279.130005,280.299988,278.899994,279.320007,56844100,279.320007,1625.97998,1639.98999,1616.130005,1636.400024,2665800,1636.400024
2/27/2019,60.355999,63.259998,60.110001,62.948002,55919500,62.948002,0.393,0.353,0.254,278.519989,279.589996,277.480011,279.200012,56921600,279.200012,1628.180054,1641.810059,1615.099976,1641.089966,3148800,1641.089966
2/28/2019,63.784,64,62.161999,63.976002,52603500,63.976002,0.416,0.384,0.2,278.959991,279.450012,278.320007,278.679993,69268300,278.679993,1635.25,1651.77002,1633.829956,1639.829956,3025900,1639.829956
3/1/2019,61.388,61.425999,58.380001,58.958,114557000,58.958,0.416,0.384,0.2,280.440002,280.880005,278.820007,280.420013,78880500,280.420013,1655.130005,1674.26001,1651,1671.72998,4974900,1671.72998
3/4/2019,59.624001,59.799999,56.556,57.071999,85484000,57.071999,0.416,0.384,0.2,281.600006,281.869995,276.839996,279.399994,106494600,279.399994,1685,1709.430054,1674.359985,1696.170044,6167400,1696.170044
