date,AMZN_TWT_VaderSentimentScore,AMZN_TWT_pos,AMZN_TWT_neu,AMZN_TWT_neg
2015-06-06,0.425544578313253,0.21566265060240963,0.7583253012048193,0.026
2015-06-07,0.306882096069869,0.1427816593886463,0.8351921397379912,0.02203056768558952
2015-06-08,0.20801333333333333,0.12393066666666666,0.8480479999999999,0.028021333333333332
2015-06-09,0.15707176165803108,0.10919430051813472,0.8579896373056995,0.03282642487046632
2015-06-10,0.2298271844660194,0.12507766990291264,0.8524126213592234,0.022512135922330097
2015-06-11,0.20860590476190477,0.12320952380952381,0.8579104761904762,0.018885714285714283
2015-06-12,0.1993183520599251,0.11558426966292135,0.864752808988764,0.019662921348314606
2015-06-13,0.1887824175824176,0.1254725274725275,0.8438571428571429,0.030692307692307692
2015-06-14,0.14087122641509434,0.0790754716981132,0.9054669811320755,0.01544811320754717
2015-06-15,0.20628098958333332,0.11866145833333334,0.8580208333333333,0.023330729166666665
2015-06-16,0.16072988235294117,0.10907058823529411,0.8595317647058823,0.031400000000000004
2015-06-17,0.2146589420654912,0.12347355163727959,0.8519143576826196,0.024604534005037784
2015-06-18,0.22154626262626265,0.13556969696969698,0.8386828282828284,0.025727272727272727
2015-06-19,0.2085591687041565,0.12131540342298289,0.8565819070904646,0.02211002444987775
2015-06-20,0.188080658436214,0.10203292181069959,0.8833539094650206,0.014613168724279837
2015-06-21,0.1887426923076923,0.09638076923076923,0.8942384615384615,0.00938076923076923
2015-06-22,0.17973229166666668,0.10853645833333332,0.8695052083333333,0.02195572916666667
2015-06-23,0.20546914498141264,0.1336375464684015,0.8366152416356877,0.029737918215613383
2015-06-24,0.23579122401847574,0.13000923787528867,0.8480785219399538,0.021919168591224017
2015-06-25,0.22142108695652174,0.13038913043478262,0.8458195652173913,0.0238
2015-06-26,0.33859201183431953,0.17457100591715977,0.7966094674556213,0.028801775147928994
2015-06-27,0.2573956923076923,0.12874461538461537,0.857763076923077,0.013486153846153846
2015-06-28,0.24906313725490195,0.13912549019607842,0.8386431372549019,0.02223921568627451
2015-06-29,0.23962878787878789,0.12638744588744588,0.8611926406926407,0.012417748917748918
2015-06-30,0.2408186090225564,0.1357857142857143,0.8433289473684211,0.020890977443609023
2015-07-01,0.24252751937984496,0.1403875968992248,0.8379186046511627,0.0216937984496124
2015-07-02,0.26762146341463416,0.13158536585365854,0.854419512195122,0.013990243902439024
2015-07-03,0.24267596899224805,0.10566666666666667,0.8908372093023257,0.0035155038759689923
2015-07-04,0.23662063492063493,0.10588095238095238,0.8905396825396825,0.0035793650793650793
2015-07-05,0.3715287878787879,0.1888181818181818,0.7985,0.012681818181818183
2015-07-06,0.27743686131386863,0.15405474452554743,0.8236861313868613,0.02225912408759124
2015-07-07,0.25676880733944957,0.13908562691131499,0.8434892966360857,0.01742507645259939
2015-07-08,0.26221920529801324,0.16811258278145697,0.7934039735099337,0.03852317880794702
2015-07-09,0.22573251533742333,0.1365276073619632,0.8436564417177913,0.019803680981595094
2015-07-10,0.20884803695150117,0.11115473441108546,0.875217090069284,0.013639722863741339
2015-07-11,0.222068064516129,0.11086451612903227,0.8786612903225807,0.010480645161290323
2015-07-12,0.22268227272727273,0.1201181818181818,0.8627,0.017181818181818184
2015-07-13,0.24904737991266374,0.14873144104803493,0.8210371179039302,0.030237991266375545
2015-07-14,0.2362138719512195,0.13853963414634146,0.8383826219512196,0.02307621951219512
2015-07-15,0.2530923076923077,0.1672041958041958,0.7931748251748252,0.03961118881118881
2015-07-16,0.216463357400722,0.14675270758122744,0.814456678700361,0.03878519855595668
2015-07-17,0.2260705882352941,0.1537005347593583,0.803216577540107,0.04308823529411764
2015-07-18,0.2297287037037037,0.1353611111111111,0.8380462962962963,0.02661111111111111
2015-07-19,0.29555274725274727,0.14594139194139194,0.8376923076923077,0.01636263736263736
2015-07-20,0.26010522388059704,0.1441921641791045,0.8341828358208956,0.021634328358208957
2015-07-21,0.2471938095238095,0.1435547619047619,0.8282380952380952,0.028204761904761906
2015-07-22,0.23674837398373982,0.14385975609756096,0.8316585365853658,0.02448780487804878
2015-07-23,0.2462279557589626,0.1840846681922197,0.7770228832951945,0.03889435545385202
2015-07-24,0.26118476331360946,0.18269723865877713,0.776103057199211,0.04120660749506904
2015-07-25,0.28120506329113926,0.15795569620253164,0.8209018987341772,0.021139240506329114
2015-07-26,0.30255065789473684,0.1789736842105263,0.7953486842105263,0.025697368421052632
2015-07-27,0.21701948051948053,0.15751515151515152,0.7948160173160173,0.04766233766233766
2015-07-28,0.2005105675146771,0.1319491193737769,0.8334931506849316,0.03456164383561644
2015-07-29,0.20399176470588234,0.11825098039215687,0.8595960784313725,0.022149019607843136
2015-07-30,0.19711882998171845,0.12661608775137112,0.8436599634369286,0.029711151736745885
2015-07-31,0.19514205378973107,0.1137359413202934,0.8627897310513448,0.02348166259168704
2015-08-01,0.1853104895104895,0.10492657342657342,0.879993006993007,0.01508041958041958
2015-08-02,0.13805669291338582,0.08486614173228346,0.8920157480314961,0.023114173228346458
2015-08-03,0.23318921282798835,0.14301457725947522,0.8278833819241982,0.02910787172011662
2015-08-04,0.27360191570881226,0.17220689655172414,0.7870613026819924,0.04074329501915709
2015-08-05,0.23012286585365854,0.1400640243902439,0.8340914634146341,0.02583841463414634
2015-08-06,0.1743601321585903,0.10815198237885462,0.8657092511013216,0.026140969162995596
2015-08-07,0.18486036866359445,0.11514055299539169,0.8538847926267281,0.030972350230414745
2015-08-08,0.2717352380952381,0.14188571428571428,0.8302285714285715,0.0279047619047619
2015-08-09,0.21520678733031673,0.10376923076923077,0.8825158371040724,0.013719457013574661
2015-08-10,0.23186803652968035,0.13403652968036528,0.840917808219178,0.02505022831050228
2015-08-11,0.19603392857142857,0.11459642857142859,0.863525,0.021889285714285712
2015-08-12,0.1593055172413793,0.11449999999999999,0.8413241379310346,0.04418620689655173
2015-08-13,0.17344101265822787,0.11444810126582279,0.855053164556962,0.03050126582278481
2015-08-14,0.15098064516129034,0.08651026392961877,0.9023812316715543,0.01110850439882698
2015-08-15,0.228466149068323,0.12447204968944099,0.8544534161490683,0.021077639751552794
2015-08-16,0.2856506329113924,0.1746139240506329,0.7837278481012658,0.04165822784810126
2015-08-17,0.1922725581395349,0.1623558139534884,0.770160465116279,0.06748372093023255
2015-08-18,0.20825835294117648,0.1448823529411765,0.8145129411764706,0.04061411764705882
2015-08-19,0.2141634328358209,0.13888059701492536,0.8200932835820895,0.04102611940298507
2015-08-20,0.14977389558232931,0.1299558232931727,0.8112449799196787,0.05881124497991968
2015-08-21,0.16976974169741696,0.1503579335793358,0.7892804428044281,0.06033948339483395
2015-08-22,0.2198079365079365,0.14784126984126983,0.823984126984127,0.028206349206349204
2015-08-23,0.2000311827956989,0.13917204301075267,0.8122903225806453,0.048526881720430105
2015-08-24,0.14198754578754577,0.13846520146520147,0.793959706959707,0.06760805860805862
2015-08-25,0.19172191780821918,0.11611415525114155,0.858431506849315,0.02545890410958904
2015-08-26,0.17645744360902255,0.13397593984962405,0.8265804511278196,0.03944812030075188
2015-08-27,0.20616864244741873,0.13853728489483746,0.8252562141491395,0.036210325047801147
2015-08-28,0.171355,0.10301666666666667,0.8753708333333333,0.021620833333333332
2015-08-29,0.1827884297520661,0.09162809917355372,0.8980619834710744,0.010318181818181818
2015-08-30,0.1307782841823056,0.07176139410187668,0.9154235924932975,0.012820375335120643
2015-08-31,0.225706463878327,0.13163878326996198,0.8428250950570343,0.02553231939163498
2015-09-01,0.20750410447761194,0.14540671641791045,0.8050485074626865,0.04956716417910448
2015-09-02,0.18444999999999998,0.1434957264957265,0.806517094017094,0.05002136752136752
2015-09-03,0.19725454545454546,0.1283030303030303,0.8324128787878788,0.03929545454545455
2015-09-04,0.12967768924302786,0.10305577689243028,0.8562470119521912,0.040717131474103586
2015-09-05,0.23236530612244896,0.1769795918367347,0.7675102040816326,0.055510204081632646
2015-09-06,0.2396025,0.195575,0.71915,0.08525
2015-09-07,0.2284920634920635,0.15936507936507935,0.7897301587301587,0.05092063492063492
2015-09-08,0.19661205673758864,0.11831914893617021,0.8552978723404255,0.026387706855791965
2015-09-09,0.1961027600849257,0.1338704883227176,0.8330806794055202,0.0330552016985138
2015-09-10,0.13412032520325204,0.12140650406504065,0.8256382113821138,0.05296341463414634
2015-09-11,0.18189999999999998,0.11229722222222221,0.857461111111111,0.030241666666666667
2015-09-12,0.20721698113207548,0.15399999999999997,0.7822075471698113,0.06381132075471697
2015-09-13,0.22534029850746268,0.14401492537313434,0.8223731343283582,0.03361194029850747
2015-09-14,0.12496206896551723,0.12670344827586208,0.8119862068965518,0.06134482758620689
2015-09-15,0.1766530172413793,0.11106896551724138,0.8639181034482759,0.02501293103448276
2015-09-16,0.1735819607843137,0.11296078431372548,0.8545137254901961,0.03252941176470588
2015-09-17,0.14045776699029125,0.11187702265372168,0.8511278317152103,0.03701941747572816
2015-09-18,0.21478512585812357,0.1305858123569794,0.8417185354691076,0.02770938215102975
2015-09-19,0.15292724252491696,0.09353488372093023,0.8830564784053156,0.02340531561461794
2015-09-20,0.16887905405405404,0.11984459459459458,0.8444121621621622,0.035743243243243246
2015-09-21,0.19551380597014925,0.14667537313432835,0.8168544776119403,0.03647014925373134
2015-09-22,0.22262606382978722,0.12744946808510638,0.8452074468085107,0.027343085106382982
2015-09-23,0.15790569395017792,0.10138078291814946,0.8718327402135232,0.02680427046263345
2015-09-24,0.18296264501160092,0.09077262180974477,0.8929327146171694,0.01628538283062645
2015-09-25,0.17104527220630372,0.10673925501432666,0.8675186246418338,0.02573925501432665
2015-09-26,0.1409568548387097,0.08926209677419356,0.8889274193548388,0.02181451612903226
2015-09-27,0.21510320699708455,0.09651895043731779,0.8951107871720118,0.008370262390670555
2015-09-28,0.15992287581699346,0.11927015250544662,0.8405228758169935,0.04020697167755991
2015-09-29,0.21131515892420535,0.1372444987775061,0.8318044009779951,0.030951100244498778
2015-09-30,0.1429376,0.109956,0.852616,0.037448
2015-10-01,0.14469370277078084,0.1293853904282116,0.8219546599496221,0.04865239294710328
2015-10-02,0.17936235632183908,0.12185632183908046,0.8462701149425288,0.03188218390804598
2015-10-03,0.09568875,0.10698749999999999,0.8357749999999999,0.05726250000000001
2015-10-04,0.25644776119402984,0.11916417910447762,0.8657537313432836,0.015074626865671643
2015-10-05,0.17774285714285715,0.11257467532467533,0.8616525974025975,0.02578896103896104
2015-10-06,0.15207558823529413,0.11535294117647059,0.8480941176470588,0.036555882352941174
2015-10-07,0.16452957746478875,0.12023239436619719,0.8440492957746479,0.03572300469483568
2015-10-08,0.16585277280858676,0.12151162790697674,0.8383220035778176,0.04016815742397138
2015-10-09,0.19755993788819876,0.12788819875776397,0.8504068322981367,0.02170807453416149
2015-10-10,0.278028,0.16049333333333332,0.8087333333333333,0.03078666666666667
2015-10-11,0.16898196721311476,0.12460655737704918,0.8220983606557377,0.05332786885245902
2015-10-12,0.2064591036414566,0.1326358543417367,0.846532212885154,0.020834733893557424
2015-10-13,0.22713636363636364,0.13707509881422925,0.8408260869565218,0.02210276679841897
2015-10-14,0.15055113808801215,0.11420333839150229,0.8468694992412746,0.03893626707132018
2015-10-15,0.1898126712328767,0.12368664383561645,0.8474948630136987,0.028818493150684934
2015-10-16,0.15315315068493152,0.11375068493150685,0.8513808219178083,0.03487397260273972
2015-10-17,0.23955227272727272,0.18237499999999998,0.757284090909091,0.060284090909090905
2015-10-18,0.12905916666666667,0.0962625,0.8656375000000001,0.0381125
2015-10-19,0.2141079518072289,0.16438072289156627,0.7840987951807229,0.05151084337349397
2015-10-20,0.17169535519125684,0.13945081967213116,0.8181666666666667,0.04240437158469945
2015-10-21,0.17296759493670885,0.12730632911392406,0.8383341772151899,0.034369620253164555
2015-10-22,0.24054561797752808,0.18067790262172287,0.7792157303370786,0.04009513108614232
2015-10-23,0.23833825448613377,0.1586215334420881,0.8054249592169658,0.03594698205546493
2015-10-24,0.18599935897435896,0.10396474358974359,0.8831025641025642,0.012929487179487179
2015-10-25,0.23373644859813084,0.1349626168224299,0.8468551401869159,0.018200934579439252
2015-10-26,0.25352466843501326,0.15751458885941647,0.8131140583554376,0.029374005305039787
2015-10-27,0.15014551569506726,0.09992152466367712,0.8754439461883408,0.024634529147982063
2015-10-28,0.06518563829787234,0.09741843971631206,0.8566152482269503,0.045962765957446805
2015-10-29,0.1440883474576271,0.10648305084745763,0.8538305084745762,0.03967796610169492
2015-10-30,0.14066921052631579,0.10431315789473684,0.8682263157894736,0.027478947368421054
2015-10-31,0.18073521126760564,0.12736619718309858,0.8324084507042253,0.040246478873239434
2015-11-01,0.16314,0.11871724137931033,0.848,0.033282758620689655
2015-11-02,0.19996211180124224,0.13839751552795032,0.8267826086956521,0.03480434782608696
2015-11-03,0.27454173441734414,0.1610460704607046,0.8095853658536586,0.029379403794037938
2015-11-04,0.2036236607142857,0.14226339285714287,0.8184174107142858,0.03932589285714285
2015-11-05,0.17484223300970872,0.12896601941747574,0.8296577669902913,0.04136407766990292
2015-11-06,0.2051877142857143,0.13532,0.8303257142857142,0.03436
2015-11-07,0.2312171171171171,0.1366036036036036,0.8458288288288288,0.01756756756756757
2015-11-08,0.1568717741935484,0.11307258064516128,0.8552822580645162,0.031637096774193546
2015-11-09,0.18843307086614175,0.11491076115485564,0.8621233595800525,0.022976377952755905
2015-11-10,0.21953431952662722,0.1535562130177515,0.8089171597633136,0.03752366863905325
2015-11-11,0.22393322632423757,0.15508667736757625,0.8073258426966292,0.03759711075441413
2015-11-12,0.16823623529411766,0.12340941176470588,0.837310588235294,0.03928235294117647
2015-11-13,0.15263491271820448,0.12189775561097257,0.8403765586034913,0.03771571072319202
2015-11-14,0.13446629213483147,0.10207865168539325,0.8567078651685394,0.04121348314606742
2015-11-15,0.2535042105263158,0.1451157894736842,0.8239684210526316,0.030905263157894738
2015-11-16,0.1890614953271028,0.12755327102803737,0.8396523364485982,0.032785046728971964
2015-11-17,0.19718575268817204,0.1387768817204301,0.8242311827956988,0.03700806451612903
2015-11-18,0.18309745222929938,0.13799575371549894,0.8217261146496816,0.04028662420382166
2015-11-19,0.2267617142857143,0.1318457142857143,0.8470457142857143,0.021125714285714286
2015-11-20,0.19374730077120822,0.12096658097686375,0.8554935732647815,0.023529562982005144
2015-11-21,0.18148301886792453,0.13924528301886793,0.8161509433962264,0.04461320754716981
2015-11-22,0.18272434210526317,0.11253947368421051,0.8603947368421053,0.027072368421052633
2015-11-23,0.16443376623376624,0.12554025974025973,0.8344285714285714,0.04002857142857143
